name,link_id,from_node_id,to_node_id,link_type_name,direction,length_in_mile,number_of_lanes,speed_limit_in_mph,saturation_flow_rate_in_vhc_per_hour_per_lane,lane_capacity_in_vhc_per_hour,link_type,jam_density_in_vhc_pmpl,wave_speed_in_mph,effective_green_time_length_in_second,green_start_time_in_second,AADT_conversion_factor,mode_code,grade,geometry,KML_green_height,KML_red_height,KML_blue_height,KML_yellow_leightnumber_of_left_turn_bays,length_of_bays_in_feet,left_turn_capacity_in_veh_per_hour,from_approach,to_approach,reversed_link_id,h0_link_volume,h1_link_volume,h2_link_volume,h3_link_volume,h4_link_volume,h5_link_volume,h6_link_volume,h7_link_volume,h8_link_volume,h9_link_volume,h10_link_volume,h11_link_volume,h12_link_volume,h13_link_volume,h14_link_volume,h15_link_volume,h16_link_volume,h17_link_volume,h18_link_volume,h19_link_volume,h20_link_volume,h21_link_volume,h22_link_volume,h23_link_volume,h0_speed,h1_speed,h2_speed,h3_speed,h4_speed,h5_speed,h6_speed,h7_speed,h8_speed,h9_speed,h10_speed,h11_speed,h12_speed,h13_speed,h14_speed,h15_speed,h16_speed,h17_speed,h18_speed,h19_speed,h20_speed,h21_speed,h22_speed,h23_speed,h0_travel_time,h1_travel_time,h2_travel_time,h3_travel_time,h4_travel_time,h5_travel_time,h6_travel_time,h7_travel_time,h8_travel_time,h9_travel_time,h10_travel_time,h11_travel_time,h12_travel_time,h13_travel_time,h14_travel_time,h15_travel_time,h16_travel_time,h17_travel_time,h18_travel_time,h19_travel_time,h20_travel_time,h21_travel_time,h22_travel_time,h23_travel_time
Riverside,207,5117,1358,Major arterial,1,0.14,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.911442,40.583504,0.0 -111.911421,40.583513,0.0 -111.911401,40.583523,0.0 -111.911380,40.583533,0.0 -111.911360,40.583543,0.0 -111.911340,40.583553,0.0 -111.911320,40.583564,0.0 -111.911300,40.583575,0.0 -111.911280,40.583586,0.0 -111.911261,40.583597,0.0 -111.911241,40.583608,0.0 -111.911222,40.583620,0.0 -111.911202,40.583632,0.0 -111.911183,40.583644,0.0 -111.911164,40.583656,0.0 -111.911145,40.583669,0.0 -111.911127,40.583681,0.0 -111.911108,40.583694,0.0 -111.911090,40.583707,0.0 -111.911071,40.583720,0.0 -111.911053,40.583734,0.0 -111.911035,40.583748,0.0 -111.911017,40.583761,0.0 -111.911000,40.583775,0.0 -111.910982,40.583790,0.0 -111.910965,40.583804,0.0 -111.910948,40.583819,0.0 -111.910931,40.583833,0.0 -111.910914,40.583848,0.0 -111.910897,40.583863,0.0 -111.910881,40.583879,0.0 -111.910864,40.583894,0.0 -111.910848,40.583910,0.0 -111.910832,40.583926,0.0 -111.910816,40.583942,0.0 -111.910800,40.583958,0.0 -111.910785,40.583974,0.0 -111.910769,40.583991,0.0 -111.910754,40.584007,0.0 -111.910739,40.584024,0.0 -111.910725,40.584041,0.0 -111.910710,40.584058,0.0 -111.910696,40.584076,0.0 -111.910681,40.584093,0.0 -111.910667,40.584111,0.0 -111.910654,40.584128,0.0 -111.910640,40.584146,0.0 -111.910626,40.584164,0.0 -111.910613,40.584183,0.0 -111.910600,40.584201,0.0 -111.910587,40.584219,0.0 -111.910575,40.584238,0.0 -111.910562,40.584257,0.0 -111.910550,40.584276,0.0 -111.910538,40.584295,0.0 -111.910526,40.584314,0.0 -111.910514,40.584333,0.0 -111.910503,40.584352,0.0 -111.910492,40.584372,0.0 -111.910481,40.584392,0.0 -111.910470,40.584412,0.0 -111.910459,40.584431,0.0 -111.910449,40.584452,0.0 -111.910439,40.584472,0.0 -111.910429,40.584492,0.0 -111.910419,40.584513,0.0 -111.910410,40.584533,0.0 -111.910400,40.584554,0.0 -111.910391,40.584575,0.0 -111.910383,40.584597,0.0 -111.910374,40.584618,0.0 -111.910366,40.584640,0.0 -111.910357,40.584663,0.0 -111.910349,40.584686,0.0 -111.910342,40.584709,0.0 -111.910334,40.584733,0.0 -111.910327,40.584758,0.0 -111.910320,40.584784,0.0 -111.910313,40.584811,0.0 -111.910306,40.584840,0.0 -111.910300,40.584871,0.0 -111.910293,40.584904,0.0 -111.910287,40.584940,0.0 -111.910281,40.584980,0.0 -111.910275,40.585024,0.0 -111.910269,40.585073,0.0 -111.910263,40.585128,0.0 -111.910258,40.585192,0.0 -111.910252,40.585265,0.0 -111.910246,40.585350,0.0 -111.910240,40.585449,0.0 -111.910234,40.585565,0.0 -111.910228,40.585701,0.0 -111.910221,40.585862,0.0 -111.910214,40.586053,0.0 -111.910206,40.586279,0.0 -111.910198,40.586547,0.0 -111.910188,40.586867,0.0 -111.910177,40.587247,0.0 -111.910165,40.587699,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,77,76,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.86,34.49,35,35,35,35,17.5,0,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.48,8.4
Riverside,3000,3000,1358,Major arterial,1,0.331,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.916179,40.581143,0.0 -111.916159,40.581186,0.0 -111.916139,40.581228,0.0 -111.916119,40.581269,0.0 -111.916097,40.581310,0.0 -111.916076,40.581351,0.0 -111.916054,40.581391,0.0 -111.916031,40.581430,0.0 -111.916008,40.581470,0.0 -111.915985,40.581508,0.0 -111.915961,40.581546,0.0 -111.915936,40.581584,0.0 -111.915911,40.581621,0.0 -111.915885,40.581657,0.0 -111.915859,40.581694,0.0 -111.915832,40.581729,0.0 -111.915805,40.581765,0.0 -111.915777,40.581799,0.0 -111.915748,40.581834,0.0 -111.915719,40.581868,0.0 -111.915689,40.581901,0.0 -111.915659,40.581934,0.0 -111.915628,40.581967,0.0 -111.915596,40.581999,0.0 -111.915564,40.582030,0.0 -111.915531,40.582062,0.0 -111.915497,40.582092,0.0 -111.915463,40.582123,0.0 -111.915428,40.582153,0.0 -111.915392,40.582182,0.0 -111.915356,40.582211,0.0 -111.915319,40.582240,0.0 -111.915281,40.582268,0.0 -111.915243,40.582296,0.0 -111.915204,40.582324,0.0 -111.915164,40.582351,0.0 -111.915124,40.582378,0.0 -111.915082,40.582404,0.0 -111.915041,40.582430,0.0 -111.914998,40.582456,0.0 -111.914955,40.582481,0.0 -111.914911,40.582506,0.0 -111.914867,40.582530,0.0 -111.914821,40.582554,0.0 -111.914776,40.582578,0.0 -111.914729,40.582601,0.0 -111.914682,40.582625,0.0 -111.914634,40.582647,0.0 -111.914585,40.582670,0.0 -111.914536,40.582692,0.0 -111.914486,40.582713,0.0 -111.914436,40.582735,0.0 -111.914385,40.582756,0.0 -111.914333,40.582777,0.0 -111.914281,40.582797,0.0 -111.914228,40.582817,0.0 -111.914174,40.582837,0.0 -111.914120,40.582856,0.0 -111.914065,40.582876,0.0 -111.914010,40.582894,0.0 -111.913954,40.582913,0.0 -111.913897,40.582931,0.0 -111.913840,40.582949,0.0 -111.913782,40.582967,0.0 -111.913724,40.582985,0.0 -111.913666,40.583002,0.0 -111.913606,40.583019,0.0 -111.913547,40.583036,0.0 -111.913487,40.583052,0.0 -111.913426,40.583068,0.0 -111.913365,40.583084,0.0 -111.913303,40.583100,0.0 -111.913241,40.583116,0.0 -111.913179,40.583131,0.0 -111.913116,40.583146,0.0 -111.913053,40.583161,0.0 -111.912990,40.583175,0.0 -111.912926,40.583190,0.0 -111.912862,40.583204,0.0 -111.912797,40.583218,0.0 -111.912733,40.583232,0.0 -111.912667,40.583246,0.0 -111.912602,40.583259,0.0 -111.912537,40.583272,0.0 -111.912471,40.583286,0.0 -111.912405,40.583299,0.0 -111.912339,40.583311,0.0 -111.912273,40.583324,0.0 -111.912206,40.583336,0.0 -111.912140,40.583349,0.0 -111.912073,40.583361,0.0 -111.912007,40.583373,0.0 -111.911940,40.583385,0.0 -111.911873,40.583397,0.0 -111.911807,40.583409,0.0 -111.911740,40.583420,0.0 -111.911673,40.583432,0.0 -111.911607,40.583443,0.0 -111.911540,40.583454,0.0 -111.911474,40.583465,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,13580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,123,77,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.92,34.81,34.86,35,35,35,35,17.5,0,0.59,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,1.13,19.86
South Jor,70,5174,5587,Major arterial,1,0.296,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.913855,40.559133,0.0 -111.919245,40.560370,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,55870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,266,155,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.97,45,45,45,45,22.5,0,0.41,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.79,17.76
South Jor,71,5174,5868,Major arterial,1,0.194,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.913873,40.559008,0.0 -111.910190,40.558797,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,1222,1092,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,33.98,4.9,10.89,45,45,45,45,22.5,0,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.34,2.37,1.07,0.26,0.26,0.26,0.26,0.52,11.64
South Jor,74,5208,11261,Major arterial,1,0.215,2,40,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938693,40.562222,0.0 -111.934612,40.562235,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,1254,957,0,0,0,0,0,0,38.67,40,40,40,40,40,40,40,40,40,40,40,40,40,40,38.59,36.01,37.74,40,40,40,40,20,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.33,0.36,0.34,0.32,0.32,0.32,0.32,0.65,12.9
South Jor,85,5214,11259,Major arterial,1,0.131,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929212,40.562137,0.0 -111.926742,40.561946,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,1327,921,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.58,43.93,44.44,45,45,45,45,22.5,0,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.35,7.86
South Jor,86,5214,11261,Major arterial,1,0.284,2,40,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929206,40.562263,0.0 -111.934611,40.562361,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,428,237,0,0,0,0,0,0,38.67,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39.64,39.31,39.76,40,40,40,40,20,0,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.85,17.04
South Jor,5216,5216,5356,Major arterial,1,0.193,3,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902774,40.558934,0.0 -111.899114,40.558910,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,53560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,725,655,-1751,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,22.5,0,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.51,11.58
South Jor,90,5216,5868,Major arterial,1,0.39,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902775,40.559061,0.0 -111.910188,40.558923,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,341,219,4,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,41.43,36.87,40.45,45,45,45,45,22.5,0,0.54,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.56,0.63,0.58,0.52,0.52,0.52,0.52,1.04,23.4
South Jor,5356,5356,5216,Major arterial,1,0.193,3,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.899113,40.559036,0.0 -111.902773,40.559061,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,52160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,255,139,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.61,43.71,44.39,45,45,45,45,22.5,0,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.51,11.58
South Jor,5587,5587,5174,Major arterial,1,0.296,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919274,40.560247,0.0 -111.913883,40.559010,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,1256,1036,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.82,29.5,16.11,45,45,45,45,22.5,0,0.41,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.4,0.6,1.1,0.39,0.39,0.39,0.39,0.79,17.76
South Jor,110,5587,11259,Major arterial,1,0.41,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919246,40.560370,0.0 -111.926723,40.562071,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,278,159,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.89,45,45,45,45,45,22.5,0,0.57,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,1.09,24.6
South Jor,5868,5868,5174,Major arterial,1,0.194,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910183,40.558923,0.0 -111.913866,40.559134,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,234,124,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.9,44.58,44.4,45,45,45,45,22.5,0,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.52,11.64
South Jor,130,5868,5216,Major arterial,1,0.39,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910186,40.558797,0.0 -111.902773,40.558934,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,862,725,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.86,44.78,44.79,45,45,45,45,22.5,0,0.54,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,1.04,23.4
South Jor,196,11259,5214,Major arterial,1,0.131,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.926732,40.562072,0.0 -111.929202,40.562262,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,209,110,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.51,44.71,45,45,45,45,22.5,0,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.35,7.86
South Jor,197,11259,5587,Major arterial,1,0.41,2,45,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.926751,40.561948,0.0 -111.919274,40.560247,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,1308,952,0,0,0,0,0,0,43.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.04,42.97,43.21,45,45,45,45,22.5,0,0.57,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.56,0.57,0.57,0.55,0.55,0.55,0.55,1.09,24.6
South Jor,199,11261,5208,Major arterial,1,0.215,2,40,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934612,40.562361,0.0 -111.938693,40.562348,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,359,227,0,0,0,0,0,0,38.67,40,40,40,40,40,40,40,40,40,40,40,40,40,40,38.7,37.5,28.86,40,40,40,40,20,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.33,0.34,0.45,0.32,0.32,0.32,0.32,0.65,12.9
South Jor,200,11261,5214,Major arterial,1,0.284,2,40,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934613,40.562235,0.0 -111.929208,40.562137,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,1082,833,0,0,0,0,0,0,38.67,40,40,40,40,40,40,40,40,40,40,40,40,40,40,38.26,36.97,37.88,40,40,40,40,20,0,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.45,0.46,0.45,0.43,0.43,0.43,0.43,0.85,17.04
1000 West,88,5215,6255,Collector,1,0.454,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919741,40.572453,0.0 -111.919689,40.565870,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,1.13,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,2.18,27.24
1000 West,109,5587,10857,Collector,1,0.146,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919198,40.560320,0.0 -111.919594,40.562413,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,108570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,0.36,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.7,8.76
1000 West,134,6255,5215,Collector,1,0.454,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919563,40.565871,0.0 -111.919614,40.572454,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,1.13,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,2.18,27.24
1000 West,135,6255,10857,Collector,1,0.239,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919689,40.565871,0.0 -111.919719,40.562402,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,0.59,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,1.15,14.34
1000 West,10857,10857,5587,Collector,1,0.146,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919718,40.562390,0.0 -111.919322,40.560297,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24.82,25,25,25,25,25,12.5,0,0.36,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.7,8.76
1000 West,155,10857,6255,Collector,1,0.239,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.919593,40.562401,0.0 -111.919563,40.565870,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,0.59,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,1.15,14.34
300 West,3689,3689,11507,Collector,1,0.094,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900753,40.562584,0.0 -111.902532,40.562456,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,115070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.45,5.64
300 West,119,5728,5729,Collector,1,0.267,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900857,40.573575,0.0 -111.900888,40.569709,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,0.66,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,1.28,16.02
300 West,121,5729,5728,Collector,1,0.267,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900762,40.569708,0.0 -111.900731,40.573574,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,30,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,0.66,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,1.28,16.02
300 West,11507,11507,3689,Collector,1,0.094,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902523,40.562331,0.0 -111.900744,40.562458,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,36890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,279,229,1,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.45,5.64
500 West,4156,4156,10849,Collector,1,0.095,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.901004,40.585608,0.0 -111.900734,40.584252,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,108490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.46,5.7
500 West,27,4156,10850,Collector,1,0.17,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900942,40.585683,0.0 -111.904175,40.585688,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.82,10.2
500 West,120,5728,7984,Collector,1,0.488,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.900731,40.573574,0.0 -111.900638,40.580647,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,79840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12.5,0,1.21,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,2.34,29.28
500 West,7210,7210,10850,Collector,1,0.038,1,25,1800,650,6,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904843,40.585806,0.0 -111.904197,40.585565,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,13,0,0,0,0,0,0,24.17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24.86,25,25,25,25,25,12.5,0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.18,2.28
