vehicle No.,Time,state
1,75,n2_1[2]_2[2]
1,75,n3_1[2]_2[2]
1,75,n5_1[2]_2[2]
1,75,n6_1[2]_2[2]
1,75,n1_1[2]_2[1]_3[2]
1,75,n4_1[2]_2[1]_3[2]
1,75,n2_1[2]_2[1]_3[2]
1,75,n3_1[2]_2[1]_3[2]
1,75,n2_1[1]_2[2]_3[2]
1,75,n3_1[1]_2[2]_3[2]
1,75,n1_1[1]_2[2]_3[2]
1,75,n4_1[1]_2[2]_3[2]
1,75,n5_1[1]_2[2]_3[2]
1,75,n5_1[2]_2[1]_3[2]
1,75,n6_1[2]_2[1]_3[2]
1,75,n6_1[1]_2[2]_3[2]
1,75,n2_1[2]_2[2]_3[1]
1,75,n3_1[2]_2[2]_3[1]
1,75,n1_1[2]_2[2]_3[1]
1,75,n4_1[2]_2[2]_3[1]
1,75,n5_1[2]_2[2]_3[1]
1,75,n6_1[2]_2[2]_3[1]
1,75,n3_3[2]
1,75,n4_3[2]
1,75,n2_3[2]
1,75,n1_3[2]
1,75,n5_3[2]
1,75,n6_3[2]
1,75,n2_1[1]_3[2]
1,75,n3_1[1]_3[2]
1,75,n1_1[1]_3[2]
1,75,n4_1[1]_3[2]
1,75,n5_1[1]_3[2]
1,75,n6_1[1]_3[2]
1,75,n2_2[2]
1,75,n3_2[2]
1,75,n1_2[2]
1,75,n4_2[2]
1,75,n5_2[2]
1,75,n6_2[2]
1,75,n4_2[2]_3[1]
1,75,n6_2[2]_3[1]
1,75,n2_2[2]_3[1]
1,75,n3_2[2]_3[1]
1,75,n1_2[2]_3[1]
1,75,n5_2[2]_3[1]
1,75,n3_2[1]_3[2]
1,75,n2_2[1]_3[2]
1,75,n4_2[1]_3[2]
1,75,n1_2[1]_3[2]
1,75,n5_2[1]_3[2]
1,75,n6_2[1]_3[2]
1,75,n2_1[2]
1,75,n4_1[2]
1,75,n1_1[2]
1,75,n1_1[1]_2[1]_3[2]
1,75,n4_1[1]_2[1]_3[2]
1,75,n2_1[1]_2[1]_3[2]
1,75,n3_1[1]_2[1]_3[2]
1,75,n3_1[2]
1,75,n5_1[2]
1,75,n5_1[1]_2[1]_3[2]
1,75,n6_1[2]
1,75,n6_1[1]_2[1]_3[2]
1,75,n2_1[1]_2[2]
1,75,n3_1[1]_2[2]
1,75,n1_1[1]_2[2]
1,75,n4_1[1]_2[2]
1,75,n5_1[1]_2[2]
1,75,n6_1[1]_2[2]
1,75,n4_1[2]_2[1]
1,75,n2_1[2]_3[1]
1,75,n3_1[2]_3[1]
1,75,n2_1[2]_2[1]
1,75,n3_1[2]_2[1]
1,75,n1_1[2]_3[1]
1,75,n4_1[2]_3[1]
1,75,n1_1[2]_2[1]
1,75,n5_1[2]_2[1]
1,75,n5_1[2]_3[1]
1,75,n6_1[2]_2[1]
1,75,n6_1[2]_3[1]
1,76,n1_1[2]_2[2]_3[2]
1,76,n4_1[2]_2[2]_3[2]
1,76,n2_1[2]_2[2]_3[2]
1,76,n3_1[2]_2[2]_3[2]
1,76,n6_1[2]_2[2]_3[2]
1,76,n5_1[2]_2[2]_3[2]
1,76,n1_1[2]_3[2]
1,76,n4_1[2]_3[2]
1,76,n2_1[2]_3[2]
1,76,n3_1[2]_3[2]
1,76,n5_1[2]_3[2]
1,76,n6_1[2]_3[2]
1,76,n1_2[2]_3[2]
1,76,n4_2[2]_3[2]
1,76,n2_2[2]_3[2]
1,76,n3_2[2]_3[2]
1,76,n6_2[2]_3[2]
1,76,n5_2[2]_3[2]
1,76,n2_1[2]_2[2]
1,76,n3_1[2]_2[2]
1,76,n1_1[2]_2[2]
1,76,n4_1[2]_2[2]
1,76,n5_1[2]_2[2]
1,76,n6_1[2]_2[2]
1,76,n1_1[1]_2[2]_3[2]
1,76,n4_1[1]_2[2]_3[2]
1,76,n2_1[2]_2[1]_3[2]
1,76,n3_1[2]_2[1]_3[2]
1,76,n2_1[1]_2[2]_3[2]
1,76,n3_1[1]_2[2]_3[2]
1,76,n1_1[2]_2[1]_3[2]
1,76,n4_1[2]_2[1]_3[2]
1,76,n5_1[2]_2[1]_3[2]
1,76,n5_1[1]_2[2]_3[2]
1,76,n6_1[1]_2[2]_3[2]
1,76,n6_1[2]_2[1]_3[2]
1,76,n2_1[2]_2[2]_3[1]
1,76,n3_1[2]_2[2]_3[1]
1,76,n1_1[2]_2[2]_3[1]
1,76,n4_1[2]_2[2]_3[1]
1,76,n5_1[2]_2[2]_3[1]
1,76,n6_1[2]_2[2]_3[1]
1,76,n4_3[2]
1,76,n3_3[2]
1,76,n1_3[2]
1,76,n2_3[2]
1,76,n5_3[2]
1,76,n6_3[2]
1,76,n1_1[1]_3[2]
1,76,n4_1[1]_3[2]
1,76,n2_1[1]_3[2]
1,76,n3_1[1]_3[2]
1,76,n5_1[1]_3[2]
1,76,n6_1[1]_3[2]
1,76,n2_2[2]
1,76,n3_2[2]
1,76,n1_2[2]
1,76,n4_2[2]
1,76,n5_2[2]
1,76,n6_2[2]
1,76,n3_2[2]_3[1]
1,76,n6_2[2]_3[1]
1,76,n1_2[2]_3[1]
1,76,n4_2[2]_3[1]
1,76,n2_2[2]_3[1]
1,76,n5_2[2]_3[1]
1,76,n4_2[1]_3[2]
1,76,n1_2[1]_3[2]
1,76,n3_2[1]_3[2]
1,76,n2_2[1]_3[2]
1,76,n5_2[1]_3[2]
1,76,n6_2[1]_3[2]
1,76,n1_1[1]_2[1]_3[2]
1,76,n4_1[2]
1,76,n1_1[2]
1,76,n2_1[2]
1,76,n3_1[2]
1,76,n2_1[1]_2[1]_3[2]
1,76,n3_1[1]_2[1]_3[2]
1,76,n4_1[1]_2[1]_3[2]
1,76,n5_1[2]
1,76,n5_1[1]_2[1]_3[2]
1,76,n6_1[2]
1,76,n6_1[1]_2[1]_3[2]
1,76,n1_1[1]_2[2]
1,76,n4_1[1]_2[2]
1,76,n2_1[1]_2[2]
1,76,n3_1[1]_2[2]
1,76,n5_1[1]_2[2]
1,76,n6_1[1]_2[2]
1,76,n3_1[2]_3[1]
1,76,n1_1[2]_3[1]
1,76,n4_1[2]_3[1]
1,76,n2_1[2]_2[1]
1,76,n3_1[2]_2[1]
1,76,n1_1[2]_2[1]
1,76,n4_1[2]_2[1]
1,76,n2_1[2]_3[1]
1,76,n5_1[2]_3[1]
1,76,n5_1[2]_2[1]
1,76,n6_1[2]_2[1]
1,76,n6_1[2]_3[1]
1,77,n1_1[2]_2[2]_3[2]
1,77,n4_1[2]_2[2]_3[2]
1,77,n2_1[2]_2[2]_3[2]
1,77,n3_1[2]_2[2]_3[2]
1,77,n6_1[2]_2[2]_3[2]
1,77,n5_1[2]_2[2]_3[2]
1,77,n1_1[2]_3[2]
1,77,n4_1[2]_3[2]
1,77,n2_1[2]_3[2]
1,77,n3_1[2]_3[2]
1,77,n5_1[2]_3[2]
1,77,n6_1[2]_3[2]
1,77,n1_2[2]_3[2]
1,77,n4_2[2]_3[2]
1,77,n2_2[2]_3[2]
1,77,n3_2[2]_3[2]
1,77,n6_2[2]_3[2]
1,77,n5_2[2]_3[2]
1,77,n2_1[2]_2[2]
1,77,n3_1[2]_2[2]
1,77,n1_1[2]_2[2]
1,77,n4_1[2]_2[2]
1,77,n5_1[2]_2[2]
1,77,n6_1[2]_2[2]
1,77,n2_1[2]_2[1]_3[2]
1,77,n3_1[2]_2[1]_3[2]
1,77,n1_1[2]_2[1]_3[2]
1,77,n4_1[2]_2[1]_3[2]
1,77,n1_1[1]_2[2]_3[2]
1,77,n4_1[1]_2[2]_3[2]
1,77,n2_1[1]_2[2]_3[2]
1,77,n3_1[1]_2[2]_3[2]
1,77,n5_1[1]_2[2]_3[2]
1,77,n5_1[2]_2[1]_3[2]
1,77,n6_1[2]_2[1]_3[2]
1,77,n6_1[1]_2[2]_3[2]
1,77,n1_1[2]_2[2]_3[1]
1,77,n4_1[2]_2[2]_3[1]
1,77,n2_1[2]_2[2]_3[1]
1,77,n3_1[2]_2[2]_3[1]
1,77,n5_1[2]_2[2]_3[1]
1,77,n6_1[2]_2[2]_3[1]
1,77,n3_3[2]
1,77,n4_3[2]
1,77,n2_3[2]
1,77,n1_3[2]
1,77,n5_3[2]
1,77,n6_3[2]
1,77,n1_1[1]_3[2]
1,77,n4_1[1]_3[2]
1,77,n2_1[1]_3[2]
1,77,n3_1[1]_3[2]
1,77,n5_1[1]_3[2]
1,77,n6_1[1]_3[2]
1,77,n1_2[2]
1,77,n4_2[2]
1,77,n2_2[2]
1,77,n3_2[2]
1,77,n5_2[2]
1,77,n6_2[2]
1,77,n4_2[2]_3[1]
1,77,n6_2[2]_3[1]
1,77,n2_2[2]_3[1]
1,77,n3_2[2]_3[1]
1,77,n1_2[2]_3[1]
1,77,n5_2[2]_3[1]
1,77,n3_2[1]_3[2]
1,77,n2_2[1]_3[2]
1,77,n4_2[1]_3[2]
1,77,n1_2[1]_3[2]
1,77,n5_2[1]_3[2]
1,77,n6_2[1]_3[2]
1,77,n2_1[2]
1,77,n4_1[2]
1,77,n1_1[2]
1,77,n2_1[1]_2[1]_3[2]
1,77,n3_1[1]_2[1]_3[2]
1,77,n1_1[1]_2[1]_3[2]
1,77,n4_1[1]_2[1]_3[2]
1,77,n3_1[2]
1,77,n5_1[1]_2[1]_3[2]
1,77,n5_1[2]
1,77,n6_1[2]
1,77,n6_1[1]_2[1]_3[2]
1,77,n2_1[1]_2[2]
1,77,n3_1[1]_2[2]
1,77,n1_1[1]_2[2]
1,77,n4_1[1]_2[2]
1,77,n5_1[1]_2[2]
1,77,n6_1[1]_2[2]
1,77,n3_1[2]_3[1]
1,77,n2_1[2]_2[1]
1,77,n3_1[2]_2[1]
1,77,n1_1[2]_3[1]
1,77,n4_1[2]_3[1]
1,77,n1_1[2]_2[1]
1,77,n4_1[2]_2[1]
1,77,n2_1[2]_3[1]
1,77,n5_1[2]_3[1]
1,77,n5_1[2]_2[1]
1,77,n6_1[2]_3[1]
1,77,n6_1[2]_2[1]
1,78,n2_1[2]_2[2]_3[2]
1,78,n3_1[2]_2[2]_3[2]
1,78,n1_1[2]_2[2]_3[2]
1,78,n4_1[2]_2[2]_3[2]
1,78,n6_1[2]_2[2]_3[2]
1,78,n5_1[2]_2[2]_3[2]
1,78,n2_1[2]_3[2]
1,78,n3_1[2]_3[2]
1,78,n1_1[2]_3[2]
1,78,n4_1[2]_3[2]
1,78,n5_1[2]_3[2]
1,78,n6_1[2]_3[2]
1,78,n2_2[2]_3[2]
1,78,n3_2[2]_3[2]
1,78,n1_2[2]_3[2]
1,78,n4_2[2]_3[2]
1,78,n6_2[2]_3[2]
1,78,n5_2[2]_3[2]
1,78,n1_1[2]_2[2]
1,78,n4_1[2]_2[2]
1,78,n2_1[2]_2[2]
1,78,n3_1[2]_2[2]
1,78,n5_1[2]_2[2]
1,78,n6_1[2]_2[2]
1,78,n2_1[1]_2[2]_3[2]
1,78,n3_1[1]_2[2]_3[2]
1,78,n1_1[2]_2[1]_3[2]
1,78,n4_1[2]_2[1]_3[2]
1,78,n1_1[1]_2[2]_3[2]
1,78,n4_1[1]_2[2]_3[2]
1,78,n2_1[2]_2[1]_3[2]
1,78,n3_1[2]_2[1]_3[2]
1,78,n5_1[2]_2[1]_3[2]
1,78,n5_1[1]_2[2]_3[2]
1,78,n6_1[1]_2[2]_3[2]
1,78,n6_1[2]_2[1]_3[2]
1,78,n1_1[2]_2[2]_3[1]
1,78,n4_1[2]_2[2]_3[1]
1,78,n2_1[2]_2[2]_3[1]
1,78,n3_1[2]_2[2]_3[1]
1,78,n5_1[2]_2[2]_3[1]
1,78,n6_1[2]_2[2]_3[1]
1,78,n4_3[2]
1,78,n3_3[2]
1,78,n1_3[2]
1,78,n2_3[2]
1,78,n5_3[2]
1,78,n6_3[2]
1,78,n2_1[1]_3[2]
1,78,n3_1[1]_3[2]
1,78,n1_1[1]_3[2]
1,78,n4_1[1]_3[2]
1,78,n5_1[1]_3[2]
1,78,n6_1[1]_3[2]
1,78,n1_2[2]
1,78,n4_2[2]
1,78,n2_2[2]
1,78,n3_2[2]
1,78,n5_2[2]
1,78,n6_2[2]
1,78,n3_2[2]_3[1]
1,78,n6_2[2]_3[1]
1,78,n1_2[2]_3[1]
1,78,n4_2[2]_3[1]
1,78,n2_2[2]_3[1]
1,78,n5_2[2]_3[1]
1,78,n4_2[1]_3[2]
1,78,n1_2[1]_3[2]
1,78,n3_2[1]_3[2]
1,78,n2_2[1]_3[2]
1,78,n5_2[1]_3[2]
1,78,n6_2[1]_3[2]
1,78,n2_1[2]
1,78,n3_1[1]_2[1]_3[2]
1,78,n2_1[1]_2[1]_3[2]
1,78,n1_1[2]
1,78,n4_1[2]
1,78,n1_1[1]_2[1]_3[2]
1,78,n4_1[1]_2[1]_3[2]
1,78,n3_1[2]
1,78,n5_1[2]
1,78,n5_1[1]_2[1]_3[2]
1,78,n6_1[1]_2[1]_3[2]
1,78,n6_1[2]
1,78,n1_1[1]_2[2]
1,78,n4_1[1]_2[2]
1,78,n2_1[1]_2[2]
1,78,n3_1[1]_2[2]
1,78,n5_1[1]_2[2]
1,78,n6_1[1]_2[2]
1,78,n3_1[2]_2[1]
1,78,n1_1[2]_3[1]
1,78,n4_1[2]_3[1]
1,78,n2_1[2]_3[1]
1,78,n3_1[2]_3[1]
1,78,n1_1[2]_2[1]
1,78,n4_1[2]_2[1]
1,78,n2_1[2]_2[1]
1,78,n5_1[2]_2[1]
1,78,n5_1[2]_3[1]
1,78,n6_1[2]_3[1]
1,78,n6_1[2]_2[1]
1,79,n2_1[2]_2[2]_3[2]
1,79,n3_1[2]_2[2]_3[2]
1,79,n1_1[2]_2[2]_3[2]
1,79,n4_1[2]_2[2]_3[2]
1,79,n6_1[2]_2[2]_3[2]
1,79,n5_1[2]_2[2]_3[2]
1,79,n2_1[2]_3[2]
1,79,n3_1[2]_3[2]
1,79,n1_1[2]_3[2]
1,79,n4_1[2]_3[2]
1,79,n5_1[2]_3[2]
1,79,n6_1[2]_3[2]
1,79,n2_2[2]_3[2]
1,79,n3_2[2]_3[2]
1,79,n1_2[2]_3[2]
1,79,n4_2[2]_3[2]
1,79,n6_2[2]_3[2]
1,79,n5_2[2]_3[2]
1,79,n1_1[2]_2[2]
1,79,n4_1[2]_2[2]
1,79,n2_1[2]_2[2]
1,79,n3_1[2]_2[2]
1,79,n5_1[2]_2[2]
1,79,n6_1[2]_2[2]
1,79,n1_1[2]_2[1]_3[2]
1,79,n4_1[2]_2[1]_3[2]
1,79,n2_1[2]_2[1]_3[2]
1,79,n3_1[2]_2[1]_3[2]
1,79,n2_1[1]_2[2]_3[2]
1,79,n3_1[1]_2[2]_3[2]
1,79,n1_1[1]_2[2]_3[2]
1,79,n4_1[1]_2[2]_3[2]
1,79,n5_1[1]_2[2]_3[2]
1,79,n5_1[2]_2[1]_3[2]
1,79,n6_1[2]_2[1]_3[2]
1,79,n6_1[1]_2[2]_3[2]
1,79,n2_1[2]_2[2]_3[1]
1,79,n3_1[2]_2[2]_3[1]
1,79,n1_1[2]_2[2]_3[1]
1,79,n4_1[2]_2[2]_3[1]
1,79,n5_1[2]_2[2]_3[1]
1,79,n6_1[2]_2[2]_3[1]
1,79,n3_3[2]
1,79,n4_3[2]
1,79,n2_3[2]
1,79,n1_3[2]
1,79,n5_3[2]
1,79,n6_3[2]
1,79,n2_1[1]_3[2]
1,79,n3_1[1]_3[2]
1,79,n1_1[1]_3[2]
1,79,n4_1[1]_3[2]
1,79,n5_1[1]_3[2]
1,79,n6_1[1]_3[2]
1,79,n2_2[2]
1,79,n3_2[2]
1,79,n1_2[2]
1,79,n4_2[2]
1,79,n5_2[2]
1,79,n6_2[2]
1,79,n4_2[2]_3[1]
1,79,n6_2[2]_3[1]
1,79,n2_2[2]_3[1]
1,79,n3_2[2]_3[1]
1,79,n1_2[2]_3[1]
1,79,n5_2[2]_3[1]
1,79,n3_2[1]_3[2]
1,79,n2_2[1]_3[2]
1,79,n4_2[1]_3[2]
1,79,n1_2[1]_3[2]
1,79,n5_2[1]_3[2]
1,79,n6_2[1]_3[2]
1,79,n2_1[2]
1,79,n4_1[2]
1,79,n1_1[2]
1,79,n1_1[1]_2[1]_3[2]
1,79,n4_1[1]_2[1]_3[2]
1,79,n2_1[1]_2[1]_3[2]
1,79,n3_1[1]_2[1]_3[2]
1,79,n3_1[2]
1,79,n5_1[2]
1,79,n5_1[1]_2[1]_3[2]
1,79,n6_1[2]
1,79,n6_1[1]_2[1]_3[2]
1,79,n2_1[1]_2[2]
1,79,n3_1[1]_2[2]
1,79,n1_1[1]_2[2]
1,79,n4_1[1]_2[2]
1,79,n5_1[1]_2[2]
1,79,n6_1[1]_2[2]
1,79,n3_1[2]_2[1]
1,79,n1_1[2]_3[1]
1,79,n4_1[2]_3[1]
1,79,n1_1[2]_2[1]
1,79,n4_1[2]_2[1]
1,79,n2_1[2]_3[1]
1,79,n3_1[2]_3[1]
1,79,n2_1[2]_2[1]
1,79,n5_1[2]_3[1]
1,79,n5_1[2]_2[1]
1,79,n6_1[2]_2[1]
1,79,n6_1[2]_3[1]
1,80,n1_1[2]_2[2]_3[2]
1,80,n4_1[2]_2[2]_3[2]
1,80,n2_1[2]_2[2]_3[2]
1,80,n3_1[2]_2[2]_3[2]
1,80,n6_1[2]_2[2]_3[2]
1,80,n5_1[2]_2[2]_3[2]
1,80,n1_1[2]_3[2]
1,80,n4_1[2]_3[2]
1,80,n2_1[2]_3[2]
1,80,n3_1[2]_3[2]
1,80,n5_1[2]_3[2]
1,80,n6_1[2]_3[2]
1,80,n1_2[2]_3[2]
1,80,n4_2[2]_3[2]
1,80,n2_2[2]_3[2]
1,80,n3_2[2]_3[2]
1,80,n6_2[2]_3[2]
1,80,n5_2[2]_3[2]
1,80,n2_1[2]_2[2]
1,80,n3_1[2]_2[2]
1,80,n1_1[2]_2[2]
1,80,n4_1[2]_2[2]
1,80,n5_1[2]_2[2]
1,80,n6_1[2]_2[2]
1,80,n1_1[1]_2[2]_3[2]
1,80,n4_1[1]_2[2]_3[2]
1,80,n2_1[2]_2[1]_3[2]
1,80,n3_1[2]_2[1]_3[2]
1,80,n2_1[1]_2[2]_3[2]
1,80,n3_1[1]_2[2]_3[2]
1,80,n1_1[2]_2[1]_3[2]
1,80,n4_1[2]_2[1]_3[2]
1,80,n5_1[2]_2[1]_3[2]
1,80,n5_1[1]_2[2]_3[2]
1,80,n6_1[1]_2[2]_3[2]
1,80,n6_1[2]_2[1]_3[2]
1,80,n2_1[2]_2[2]_3[1]
1,80,n3_1[2]_2[2]_3[1]
1,80,n1_1[2]_2[2]_3[1]
1,80,n4_1[2]_2[2]_3[1]
1,80,n5_1[2]_2[2]_3[1]
1,80,n6_1[2]_2[2]_3[1]
1,80,n4_3[2]
1,80,n3_3[2]
1,80,n1_3[2]
1,80,n2_3[2]
1,80,n5_3[2]
1,80,n6_3[2]
1,80,n1_1[1]_3[2]
1,80,n4_1[1]_3[2]
1,80,n2_1[1]_3[2]
1,80,n3_1[1]_3[2]
1,80,n5_1[1]_3[2]
1,80,n6_1[1]_3[2]
1,80,n2_2[2]
1,80,n3_2[2]
1,80,n1_2[2]
1,80,n4_2[2]
1,80,n5_2[2]
1,80,n6_2[2]
1,80,n3_2[2]_3[1]
1,80,n6_2[2]_3[1]
1,80,n1_2[2]_3[1]
1,80,n4_2[2]_3[1]
1,80,n2_2[2]_3[1]
1,80,n5_2[2]_3[1]
1,80,n4_2[1]_3[2]
1,80,n1_2[1]_3[2]
1,80,n3_2[1]_3[2]
1,80,n2_2[1]_3[2]
1,80,n5_2[1]_3[2]
1,80,n6_2[1]_3[2]
1,80,n1_1[1]_2[1]_3[2]
1,80,n4_1[2]
1,80,n1_1[2]
1,80,n2_1[2]
1,80,n3_1[2]
1,80,n2_1[1]_2[1]_3[2]
1,80,n3_1[1]_2[1]_3[2]
1,80,n4_1[1]_2[1]_3[2]
1,80,n5_1[2]
1,80,n5_1[1]_2[1]_3[2]
1,80,n6_1[2]
1,80,n6_1[1]_2[1]_3[2]
1,80,n1_1[1]_2[2]
1,80,n4_1[1]_2[2]
1,80,n2_1[1]_2[2]
1,80,n3_1[1]_2[2]
1,80,n5_1[1]_2[2]
1,80,n6_1[1]_2[2]
1,80,n3_1[2]_2[1]
1,80,n1_1[2]_2[1]
1,80,n4_1[2]_2[1]
1,80,n2_1[2]_3[1]
1,80,n3_1[2]_3[1]
1,80,n1_1[2]_3[1]
1,80,n4_1[2]_3[1]
1,80,n2_1[2]_2[1]
1,80,n5_1[2]_3[1]
1,80,n5_1[2]_2[1]
1,80,n6_1[2]_3[1]
1,80,n6_1[2]_2[1]
1,81,n1_1[2]_2[2]_3[2]
1,81,n4_1[2]_2[2]_3[2]
1,81,n2_1[2]_2[2]_3[2]
1,81,n3_1[2]_2[2]_3[2]
1,81,n6_1[2]_2[2]_3[2]
1,81,n5_1[2]_2[2]_3[2]
1,81,n1_1[2]_3[2]
1,81,n4_1[2]_3[2]
1,81,n2_1[2]_3[2]
1,81,n3_1[2]_3[2]
1,81,n5_1[2]_3[2]
1,81,n6_1[2]_3[2]
1,81,n1_2[2]_3[2]
1,81,n4_2[2]_3[2]
1,81,n2_2[2]_3[2]
1,81,n3_2[2]_3[2]
1,81,n6_2[2]_3[2]
1,81,n5_2[2]_3[2]
1,81,n2_1[2]_2[2]
1,81,n3_1[2]_2[2]
1,81,n1_1[2]_2[2]
1,81,n4_1[2]_2[2]
1,81,n5_1[2]_2[2]
1,81,n6_1[2]_2[2]
1,81,n2_1[2]_2[1]_3[2]
1,81,n3_1[2]_2[1]_3[2]
1,81,n1_1[2]_2[1]_3[2]
1,81,n4_1[2]_2[1]_3[2]
1,81,n1_1[1]_2[2]_3[2]
1,81,n4_1[1]_2[2]_3[2]
1,81,n2_1[1]_2[2]_3[2]
1,81,n3_1[1]_2[2]_3[2]
1,81,n5_1[1]_2[2]_3[2]
1,81,n5_1[2]_2[1]_3[2]
1,81,n6_1[2]_2[1]_3[2]
1,81,n6_1[1]_2[2]_3[2]
1,81,n1_1[2]_2[2]_3[1]
1,81,n4_1[2]_2[2]_3[1]
1,81,n2_1[2]_2[2]_3[1]
1,81,n3_1[2]_2[2]_3[1]
1,81,n5_1[2]_2[2]_3[1]
1,81,n6_1[2]_2[2]_3[1]
1,81,n3_3[2]
1,81,n4_3[2]
1,81,n2_3[2]
1,81,n1_3[2]
1,81,n5_3[2]
1,81,n6_3[2]
1,81,n1_1[1]_3[2]
1,81,n4_1[1]_3[2]
1,81,n2_1[1]_3[2]
1,81,n3_1[1]_3[2]
1,81,n5_1[1]_3[2]
1,81,n6_1[1]_3[2]
1,81,n1_2[2]
1,81,n4_2[2]
1,81,n2_2[2]
1,81,n3_2[2]
1,81,n5_2[2]
1,81,n6_2[2]
1,81,n4_2[2]_3[1]
1,81,n6_2[2]_3[1]
1,81,n2_2[2]_3[1]
1,81,n3_2[2]_3[1]
1,81,n1_2[2]_3[1]
1,81,n5_2[2]_3[1]
1,81,n3_2[1]_3[2]
1,81,n2_2[1]_3[2]
1,81,n4_2[1]_3[2]
1,81,n1_2[1]_3[2]
1,81,n5_2[1]_3[2]
1,81,n6_2[1]_3[2]
1,81,n2_1[2]
1,81,n4_1[2]
1,81,n1_1[2]
1,81,n2_1[1]_2[1]_3[2]
1,81,n3_1[1]_2[1]_3[2]
1,81,n1_1[1]_2[1]_3[2]
1,81,n4_1[1]_2[1]_3[2]
1,81,n3_1[2]
1,81,n5_1[1]_2[1]_3[2]
1,81,n5_1[2]
1,81,n6_1[2]
1,81,n6_1[1]_2[1]_3[2]
1,81,n2_1[1]_2[2]
1,81,n3_1[1]_2[2]
1,81,n1_1[1]_2[2]
1,81,n4_1[1]_2[2]
1,81,n5_1[1]_2[2]
1,81,n6_1[1]_2[2]
1,81,n4_1[2]_3[1]
1,81,n1_1[2]_2[1]
1,81,n4_1[2]_2[1]
1,81,n2_1[2]_3[1]
1,81,n3_1[2]_3[1]
1,81,n2_1[2]_2[1]
1,81,n3_1[2]_2[1]
1,81,n1_1[2]_3[1]
1,81,n5_1[2]_2[1]
1,81,n5_1[2]_3[1]
1,81,n6_1[2]_3[1]
1,81,n6_1[2]_2[1]
1,82,n2_1[2]_2[2]_3[2]
1,82,n3_1[2]_2[2]_3[2]
1,82,n1_1[2]_2[2]_3[2]
1,82,n4_1[2]_2[2]_3[2]
1,82,n6_1[2]_2[2]_3[2]
1,82,n5_1[2]_2[2]_3[2]
1,82,n2_1[2]_3[2]
1,82,n3_1[2]_3[2]
1,82,n1_1[2]_3[2]
1,82,n4_1[2]_3[2]
1,82,n5_1[2]_3[2]
1,82,n6_1[2]_3[2]
1,82,n2_2[2]_3[2]
1,82,n3_2[2]_3[2]
1,82,n1_2[2]_3[2]
1,82,n4_2[2]_3[2]
1,82,n6_2[2]_3[2]
1,82,n5_2[2]_3[2]
1,82,n1_1[2]_2[2]
1,82,n4_1[2]_2[2]
1,82,n2_1[2]_2[2]
1,82,n3_1[2]_2[2]
1,82,n5_1[2]_2[2]
1,82,n6_1[2]_2[2]
1,82,n2_1[1]_2[2]_3[2]
1,82,n3_1[1]_2[2]_3[2]
1,82,n1_1[2]_2[1]_3[2]
1,82,n4_1[2]_2[1]_3[2]
1,82,n1_1[1]_2[2]_3[2]
1,82,n4_1[1]_2[2]_3[2]
1,82,n2_1[2]_2[1]_3[2]
1,82,n3_1[2]_2[1]_3[2]
1,82,n5_1[2]_2[1]_3[2]
1,82,n5_1[1]_2[2]_3[2]
1,82,n6_1[1]_2[2]_3[2]
1,82,n6_1[2]_2[1]_3[2]
1,82,n1_1[2]_2[2]_3[1]
1,82,n4_1[2]_2[2]_3[1]
1,82,n2_1[2]_2[2]_3[1]
1,82,n3_1[2]_2[2]_3[1]
1,82,n5_1[2]_2[2]_3[1]
1,82,n6_1[2]_2[2]_3[1]
1,82,n4_3[2]
1,82,n3_3[2]
1,82,n1_3[2]
1,82,n2_3[2]
1,82,n5_3[2]
1,82,n6_3[2]
1,82,n2_1[1]_3[2]
1,82,n3_1[1]_3[2]
1,82,n1_1[1]_3[2]
1,82,n4_1[1]_3[2]
1,82,n5_1[1]_3[2]
1,82,n6_1[1]_3[2]
1,82,n1_2[2]
1,82,n4_2[2]
1,82,n2_2[2]
1,82,n3_2[2]
1,82,n5_2[2]
1,82,n6_2[2]
1,82,n3_2[2]_3[1]
1,82,n6_2[2]_3[1]
1,82,n1_2[2]_3[1]
1,82,n4_2[2]_3[1]
1,82,n2_2[2]_3[1]
1,82,n5_2[2]_3[1]
1,82,n4_2[1]_3[2]
1,82,n1_2[1]_3[2]
1,82,n3_2[1]_3[2]
1,82,n2_2[1]_3[2]
1,82,n5_2[1]_3[2]
1,82,n6_2[1]_3[2]
1,82,n2_1[2]
1,82,n3_1[1]_2[1]_3[2]
1,82,n2_1[1]_2[1]_3[2]
1,82,n1_1[2]
1,82,n4_1[2]
1,82,n1_1[1]_2[1]_3[2]
1,82,n4_1[1]_2[1]_3[2]
1,82,n3_1[2]
1,82,n5_1[2]
1,82,n5_1[1]_2[1]_3[2]
1,82,n6_1[1]_2[1]_3[2]
1,82,n6_1[2]
1,82,n1_1[1]_2[2]
1,82,n4_1[1]_2[2]
1,82,n2_1[1]_2[2]
1,82,n3_1[1]_2[2]
1,82,n5_1[1]_2[2]
1,82,n6_1[1]_2[2]
1,82,n3_1[2]_3[1]
1,82,n1_1[2]_2[1]
1,82,n4_1[2]_2[1]
1,82,n2_1[2]_2[1]
1,82,n3_1[2]_2[1]
1,82,n1_1[2]_3[1]
1,82,n4_1[2]_3[1]
1,82,n2_1[2]_3[1]
1,82,n5_1[2]_2[1]
1,82,n5_1[2]_3[1]
1,82,n6_1[2]_2[1]
1,82,n6_1[2]_3[1]
